272,235,0.9392,116
273,235,0.9397,128
274,235,0.9442,116
275,35,0.9436,1
276,229,0.9439,3
277,229,0.9352,3
278,229,0.9274,2
279,275,0.9436,116
280,274,0.9442,3
281,274,0.9332,3
282,274,0.9302,2
283,229,0.9439,3
284,283,0.9439,166
285,283,0.9397,158
286,283,0.9267,147
287,35,0.9436,3
288,35,0.9304,3
289,35,0.9302,2
290,235,0.9442,166
291,235,0.9382,158
292,235,0.9271,147
293,235,0.9442,166
294,35,0.9436,3
295,229,0.9439,131
296,229,0.9374,82
297,229,0.9305,33
298,294,0.9436,166
299,294,0.9397,158
300,294,0.9267,147
301,293,0.9442,37
302,293,0.9367,37
303,293,0.9295,32
304,229,0.9439,131
305,304,0.9439,37
306,304,0.9343,35
307,304,0.9384,38
308,35,0.9436,131
309,35,0.9356,82
310,35,0.9368,33
311,235,0.9442,130
312,235,0.9414,121
313,235,0.9439,131
314,235,0.9442,130
315,35,0.9436,131
316,229,0.9439,6
317,229,0.9439,7
318,229,0.9371,5
319,315,0.9436,37
320,315,0.9403,35
321,315,0.94,38
322,314,0.9442,37
323,314,0.9348,35
324,314,0.9368,38
325,229,0.9439,6
326,325,0.9439,11
327,325,0.9422,10
328,325,0.9386,10
329,35,0.9436,6
330,35,0.9436,7
331,35,0.9436,5
332,235,0.9442,6
333,235,0.9442,7
334,235,0.9439,5
335,235,0.9442,6
336,229,0.9439,25
337,229,0.9439,25
338,229,0.9391,25
339,335,0.9442,11
340,335,0.9425,10
341,335,0.9312,10
342,334,0.9439,10
343,334,0.9439,10
344,334,0.9373,8
345,229,0.9439,25
346,334,0.9439,10
347,345,0.9439,12
348,345,0.9334,10
349,345,0.9407,12
350,235,0.9442,25
351,235,0.9442,25
352,235,0.9415,25
353,346,0.9439,25
354,346,0.9439,25
355,346,0.9422,25
356,235,0.9442,25
357,229,0.9439,48
358,229,0.9417,47
359,229,0.9414,46
360,356,0.9442,1
361,356,0.9421,1
362,356,0.936,1
363,334,0.9439,1
364,334,0.9389,1
365,334,0.9383,1
366,229,0.9439,48
367,334,0.9439,1
368,366,0.9439,29
369,366,0.9352,29
370,366,0.9386,24
371,235,0.9442,38
372,367,0.9439,24
373,235,0.9442,38
374,229,0.9439,5
375,229,0.9439,5
376,229,0.9439,5
377,373,0.9442,24
378,373,0.9312,24
379,373,0.937,17
380,334,0.9439,15
381,334,0.9439,18
382,334,0.9439,21
383,229,0.9439,5
384,334,0.9439,15
385,383,0.9439,37
386,383,0.9439,47
387,383,0.9343,50
388,235,0.9442,2
389,235,0.9442,2
390,235,0.9442,2
391,384,0.9439,2
392,384,0.9383,2
393,384,0.931,2
394,235,0.9442,2
395,229,0.9439,1
396,229,0.9364,1
397,229,0.9372,1
398,394,0.9442,37
399,394,0.9442,37
400,334,0.9439,35
401,334,0.9439,35
402,229,0.9439,1
403,334,0.9439,35
404,402,0.9439,2
405,235,0.9442,1
406,235,0.9326,1
407,235,0.9373,1
408,403,0.9439,1
409,403,0.9325,1
410,403,0.9415,1
411,235,0.9442,1
412,229,0.9439,2
413,229,0.9422,2
414,411,0.9442,1
415,334,0.9439,1
416,229,0.9439,2
417,334,0.9439,1
418,416,0.9439,1
419,416,0.9385,4
420,235,0.9442,2
421,417,0.9439,1
422,235,0.9442,2
423,229,0.9439,9
424,422,0.9442,3
425,422,0.9425,3
426,334,0.9439,2
427,229,0.9439,9
428,334,0.9439,2
429,427,0.9439,2
430,427,0.9439,2
431,427,0.9392,3
432,235,0.9442,1
433,235,0.944,1
434,235,0.9415,5
435,428,0.9439,5
436,428,0.9438,4
437,235,0.9442,1
438,229,0.9439,3
439,229,0.9439,5
440,437,0.9442,5
441,433,0.944,4
442,433,0.944,4
443,229,0.9439,3
444,443,0.9439,1
445,443,0.9412,1
446,443,0.9412,1
447,235,0.9442,1
448,235,0.9393,1
449,235,0.9424,1
450,442,0.944,1
451,442,0.9392,1
452,442,0.9417,2
453,235,0.9442,1
454,229,0.9439,0
455,453,0.9442,3
456,433,0.944,3
457,433,0.944,3
458,229,0.9439,0
459,235,0.9442,3
460,235,0.9415,3
461,235,0.9415,3
462,457,0.944,3
463,457,0.9414,3
464,457,0.9414,3
465,235,0.9442,3
466,465,0.9442,1
467,465,0.9418,2
468,465,0.9425,1
469,433,0.944,1
470,433,0.9417,2
471,433,0.9424,1
472,460,0.9415,1
473,460,0.9398,1
474,460,0.9398,1
475,433,0.944,1
476,235,0.9442,0
477,475,0.944,0
478,468,0.9425,0
479,235,0.9442,0
480,468,0.9425,0
